Source,Target,Weight
5056,4488,1
5056,915,1
5056,487,1
5056,346,1
5056,2,1
5049,6867,1
5049,5187,1
5049,5073,1
5049,5056,1
5049,4179,1
5049,346,1
5049,2,1
4942,4153,1
4942,346,1
4934,6718,1
4934,5202,1
4934,5187,1
4934,5114,1
4934,4791,1
4934,4179,1
4934,346,1
4934,195,1
4934,2,1
4914,6139,1
4914,6112,1
4914,5380,1
4914,777,1
4914,346,1
4914,2,1
4833,5073,1
4833,4326,1
4833,3996,1
4833,3487,1
4833,926,1
4833,621,1
4833,573,1
4833,346,1
4833,2,1
4459,7229,1
4459,346,1
4234,5566,1
4234,346,1
4234,59,1
4153,5318,1
4153,346,1
4153,2,1
4107,5981,1
4107,4162,1
4107,3017,1
4107,610,1
4107,346,1
4049,5623,1
4049,5092,1
4049,5047,1
4049,4171,1
4049,4064,1
4049,669,1
4049,346,1
4049,2,1
4045,6133,1
4045,5607,1
4045,5307,1
4045,4209,1
4045,4065,1
4045,4053,1
4045,3908,1
4045,346,1
4045,24,1
4045,2,1
3960,4091,1
3960,777,1
3960,346,1
3938,5286,1
3938,4051,1
3938,4043,1
3938,3957,1
3938,3946,1
3938,3935,1
3938,3908,1
3938,3869,1
3938,3389,1
3938,3137,1
3938,3114,1
3938,3017,1
3938,3003,1
3938,2969,1
3938,2536,1
3938,2394,1
3938,2349,1
3938,2020,1
3938,1678,1
3938,1544,1
3938,1505,1
3938,1291,1
3938,346,1
3938,243,1
3938,196,1
3938,195,1
3938,90,1
3938,55,1
3938,16,1
3938,2,1
3926,3702,1
3926,1669,1
3926,397,1
3926,238,1
3869,6007,1
3869,5157,1
3869,4043,1
3869,4009,1
3869,3938,1
3869,3935,1
3869,3924,1
3869,3908,1
3869,3871,1
3869,3868,1
3869,777,1
3869,532,1
3869,346,1
3869,59,1
3869,2,1
3585,5623,1
3585,4137,1
3585,346,1
3569,6353,1
3569,3992,1
3569,3971,1
3569,3790,1
3569,3659,1
3569,3650,1
3569,3640,1
3569,3538,1
3569,3389,1
3569,2712,1
3569,2208,1
3569,2027,1
3569,1295,1
3475,6860,1
3475,777,1
3475,346,1
2968,6169,1
2968,5570,1
2968,5202,1
2968,4209,1
2968,3538,1
2968,3465,1
2968,3123,1
2968,2979,1
2968,2963,1
2968,2945,1
2968,2931,1
2968,2763,1
2968,1889,1
2968,1793,1
2968,1678,1
2968,1327,1
2968,1181,1
2968,777,1
2968,346,1
2968,195,1
2968,59,1
2968,55,1
2968,24,1
2968,2,1
2944,346,1
2944,195,1
2944,2,1
2877,5406,1
2877,3971,1
2877,3750,1
2877,3211,1
2877,2977,1
2877,1889,1
2877,1636,1
2877,1243,1
2877,614,1
2877,346,1
2877,55,1
2374,8298,1
2374,6293,1
2374,5307,1
2374,4173,1
2374,3288,1
2374,2396,1
2374,1678,1
2374,1581,1
2374,1321,1
2374,346,1
2374,55,1
2374,2,1
1957,3068,1
1957,2020,1
1957,1548,1
1957,1452,1
1957,1434,1
1957,1262,1
1957,346,1
1765,2712,1
1765,2449,1
1765,2135,1
1765,2020,1
1765,1968,1
1765,1870,1
1765,1229,1
1765,346,1
1765,120,1
1765,24,1
1720,3843,1
1720,2156,1
1720,1989,1
1720,619,1
1720,346,1
1720,2,1
1634,5307,1
1634,3407,1
1634,3389,1
1634,3381,1
1634,3274,1
1634,3229,1
1634,3210,1
1634,3146,1
1634,3143,1
1634,2977,1
1634,2969,1
1634,2817,1
1634,2623,1
1634,2479,1
1634,2349,1
1634,2271,1
1634,2004,1
1634,1963,1
1634,1757,1
1634,1756,1
1634,1726,1
1634,1688,1
1634,1382,1
1634,1270,1
1634,1268,1
1634,1246,1
1634,1155,1
1634,926,1
1634,705,1
1634,473,1
1634,353,1
1634,346,1
1634,251,1
1634,183,1
1634,100,1
1634,33,1
1634,26,1
1634,2,1
1506,6448,1
1506,4593,1
1506,2560,1
1506,2327,1
1506,1680,1
1506,346,1
1506,55,1
1342,5307,1
1342,1484,1
1342,1229,1
1342,346,1
1287,1295,1
1287,1271,1
1287,900,1
1287,720,1
1287,679,1
1287,420,1
1287,346,1
1287,253,1
1287,92,1
1287,89,1
1287,2,1
1185,8013,1
1185,7425,1
1185,6492,1
1185,5608,1
1185,5410,1
1185,4554,1
1185,3303,1
1185,2970,1
1185,1439,1
1185,1404,1
1185,1292,1
1185,1268,1
1185,532,1
1185,346,1
1185,24,1
1185,2,1
1155,6293,1
1155,6112,1
1155,4342,1
1155,3977,1
1155,3971,1
1155,2977,1
1155,1634,1
1155,1312,1
1155,777,1
1155,657,1
1155,346,1
1155,243,1
1155,92,1
1155,89,1
1155,2,1
1097,6258,1
1097,610,1
720,1881,1
720,1287,1
720,777,1
720,397,1
720,346,1
706,6275,1
706,705,1
706,346,1
706,2,1
676,5321,1
676,649,1
676,490,1
676,484,1
676,483,1
676,450,1
676,382,1
676,371,1
676,346,1
676,343,1
676,341,1
676,333,1
676,270,1
676,243,1
676,107,1
676,92,1
676,69,1
676,64,1
676,55,1
676,36,1
676,24,1
580,5177,1
580,346,1
435,4108,1
435,3108,1
435,2977,1
435,1621,1
435,1545,1
435,1484,1
435,1439,1
435,1415,1
435,1321,1
435,1026,1
435,777,1
435,595,1
435,407,1
435,346,1
435,195,1
435,55,1
425,1680,1
425,448,1
425,422,1
425,346,1
425,2,1
419,7328,1
419,4411,1
419,777,1
419,543,1
419,488,1
419,422,1
419,407,1
419,346,1
417,484,1
417,482,1
417,346,1
413,5815,1
413,4964,1
413,777,1
413,486,1
413,480,1
413,407,1
413,346,1
413,81,1
413,2,1
410,6466,1
410,346,1
409,5570,1
409,777,1
409,448,1
409,346,1
400,8298,1
400,5702,1
400,5013,1
400,4599,1
400,533,1
400,388,1
400,384,1
400,372,1
400,366,1
400,357,1
400,346,1
400,343,1
400,296,1
400,147,1
400,107,1
400,100,1
400,89,1
400,41,1
400,21,1
400,5,1
400,2,1
372,5702,1
372,5406,1
372,777,1
372,400,1
372,374,1
372,346,1
372,190,1
362,449,1
362,420,1
362,371,1
362,346,1
362,343,1
362,253,1
362,136,1
362,81,1
355,5410,1
355,777,1
355,426,1
355,420,1
355,346,1
355,341,1
355,190,1
355,92,1
355,2,1
351,795,1
351,777,1
351,445,1
351,352,1
351,346,1
351,171,1
351,124,1
351,68,1
351,22,1
351,7,1
351,2,1
344,6218,1
344,6133,1
344,5307,1
344,4108,1
344,4043,1
344,3114,1
344,2978,1
344,2668,1
344,1987,1
344,1552,1
344,1472,1
344,1392,1
344,649,1
344,346,1
344,238,1
344,2,1
343,7846,1
343,6398,1
343,938,1
343,777,1
343,676,1
343,400,1
343,362,1
343,346,1
343,2,1
336,533,1
336,456,1
336,407,1
336,346,1
336,2,1
270,3353,1
270,3045,1
270,1568,1
270,1552,1
270,1243,1
270,777,1
270,676,1
270,397,1
270,346,1
270,55,1
270,2,1
5687,8298,1
5687,5702,1
5687,24,1
5687,2,1
5480,7325,1
5480,6325,1
5480,5503,1
5480,5492,1
5480,532,1
5480,487,1
5480,2,1
5293,7425,1
5293,6112,1
5293,5202,1
5293,777,1
5293,24,1
5293,2,1
5100,5119,1
5100,24,1
1462,5309,1
1462,5307,1
1462,3069,1
1462,2911,1
1462,2475,1
1462,1576,1
1462,1568,1
1462,614,1
1462,357,1
1462,89,1
1462,24,1
158,6301,1
158,4515,1
158,346,1
158,68,1
158,24,1
158,21,1
158,5,1
158,2,1
157,8115,1
157,5571,1
157,346,1
157,253,1
157,221,1
157,111,1
157,79,1
109,777,1
109,485,1
109,456,1
109,346,1
109,340,1
109,301,1
109,100,1
109,94,1
109,92,1
109,89,1
109,75,1
109,68,1
109,50,1
109,41,1
109,20,1
109,7,1
109,5,1
109,2,1
60,6466,1
60,6116,1
60,777,1
60,484,1
60,79,1
60,24,1
60,21,1
60,3,1
60,2,1
8491,3767,1
8491,2,1
4993,8183,1
4993,6265,1
4993,5631,1
4993,5623,1
4993,5421,1
4993,5307,1
4993,3767,1
4993,1957,1
6459,7545,1
6459,7281,1
6459,6624,1
6459,2,1
5042,8005,1
5042,5198,1
5042,532,1
4865,5981,1
4865,619,1
4471,353,1
4471,346,1
4230,8064,1
4230,5566,1
4230,2,1
3935,5157,1
3935,4187,1
3935,3973,1
3935,3946,1
3935,3938,1
3935,3869,1
3935,3017,1
3935,1726,1
3935,1678,1
3935,926,1
3935,90,1
3935,16,1
3935,2,1
3256,6606,1
3256,6173,1
3256,5175,1
3256,5156,1
3256,407,1
3256,2,1
925,6572,1
925,5571,1
915,7478,1
915,6435,1
915,6411,1
915,6360,1
915,6258,1
915,6207,1
915,6186,1
915,6059,1
915,5968,1
915,5901,1
915,5779,1
915,5246,1
915,5187,1
915,5073,1
915,5056,1
915,4964,1
915,4929,1
915,4916,1
915,4909,1
915,4554,1
915,4455,1
915,4400,1
915,4274,1
915,4179,1
915,3790,1
915,3633,1
915,3357,1
915,2865,1
915,2812,1
915,2603,1
915,2020,1
915,1818,1
915,1648,1
915,1495,1
915,1475,1
915,777,1
915,2,1
222,7390,1
222,6638,1
222,6599,1
222,6324,1
222,6261,1
222,5623,1
222,5499,1
222,5202,1
222,777,1
222,455,1
222,452,1
222,400,1
222,362,1
222,358,1
222,355,1
222,264,1
222,261,1
222,55,1
222,47,1
222,22,1
222,5,1
222,2,1
27,777,1
27,346,1
27,112,1
27,79,1
27,2,1
5855,5824,1
5855,4537,1
5855,3017,1
5855,2002,1
5285,6963,1
5285,6607,1
5285,6157,1
5285,5901,1
5285,5307,1
5285,2,1
120,5137,1
120,4908,1
120,4319,1
120,4080,1
120,3909,1
120,3123,1
120,3056,1
120,2964,1
120,2817,1
120,2020,1
120,1765,1
120,1647,1
120,1543,1
120,1503,1
120,1321,1
120,641,1
120,620,1
120,407,1
120,346,1
120,341,1
120,307,1
120,253,1
120,195,1
120,151,1
120,141,1
120,59,1
120,2,1
3407,6539,1
3407,6325,1
3407,6275,1
3407,5354,1
3407,3467,1
3407,3099,1
3407,2938,1
3407,2806,1
3407,1957,1
3407,1634,1
3015,5373,1
3015,2938,1
3015,2812,1
1768,6771,1
1768,6441,1
1768,5570,1
1768,5420,1
1768,5202,1
1768,5183,1
1768,5181,1
1768,5178,1
1768,3866,1
1768,3667,1
1768,3640,1
1768,3389,1
1768,3299,1
1768,3048,1
1768,3019,1
1768,2977,1
1768,2938,1
1768,2856,1
1768,2709,1
1768,2611,1
1768,2479,1
1768,2455,1
1768,2443,1
1768,2364,1
1768,2173,1
1768,2004,1
1768,532,1
1768,2,1
1755,7545,1
1755,7381,1
1755,2938,1
1755,2905,1
1755,2822,1
1755,2525,1
1755,2161,1
1755,1688,1
1755,1678,1
1755,1400,1
1755,1174,1
1755,483,1
1755,346,1
1755,2,1
6276,353,1
7229,7232,1
6547,7391,1
6547,5013,1
8636,8635,1
8636,8347,1
8636,8048,1
8636,5786,1
8636,3978,1
8636,3395,1
8636,2199,1
8636,2186,1
8636,767,1
8636,420,1
8636,2,1
6714,6888,1
6714,4859,1
6714,420,1
6714,2,1
6429,7547,1
6429,420,1
6429,2,1
6413,6861,1
6413,420,1
5936,7334,1
5936,6547,1
5936,4289,1
5936,420,1
5936,2,1
1015,7756,1
1015,5420,1
1015,5307,1
1015,420,1
1015,89,1
1015,52,1
422,777,1
422,487,1
422,445,1
422,426,1
422,421,1
422,420,1
422,419,1
422,2,1
358,6488,1
358,6441,1
358,5993,1
358,5981,1
358,4964,1
358,420,1
358,346,1
358,243,1
341,7173,1
341,4964,1
341,4630,1
341,3742,1
341,2977,1
341,2352,1
341,1243,1
341,1213,1
341,689,1
341,688,1
341,676,1
341,455,1
341,448,1
341,445,1
341,420,1
341,355,1
341,346,1
341,339,1
341,120,1
341,59,1
341,24,1
341,7,1
341,2,1
279,8026,1
279,7868,1
279,6449,1
279,6434,1
279,6411,1
279,793,1
279,678,1
279,420,1
279,79,1
279,2,1
5404,7915,1
5404,7830,1
5404,5451,1
5404,5399,1
5404,5307,1
5404,4289,1
5404,373,1
5404,195,1
5404,2,1
5298,6854,1
5298,6455,1
5298,6355,1
5298,2,1
370,5014,1
370,777,1
301,5588,1
301,5571,1
301,5202,1
301,4051,1
301,3754,1
301,3633,1
301,2756,1
301,2475,1
301,2027,1
301,1243,1
301,532,1
301,2,1
6544,7669,1
6544,6554,1
6544,777,1
6544,2,1
5779,6204,1
5779,5782,1
5779,4488,1
433,2020,1
430,6450,1
430,487,1
430,445,1
430,243,1
282,6215,1
282,3137,1
282,3025,1
282,1622,1
282,983,1
282,743,1
282,619,1
282,484,1
282,473,1
282,286,1
282,261,1
282,195,1
282,190,1
282,102,1
282,55,1
282,21,1
282,2,1
190,8064,1
190,7638,1
190,7008,1
190,6984,1
190,6577,1
190,6539,1
190,6441,1
190,6273,1
190,6272,1
190,6258,1
190,6189,1
190,6154,1
190,5407,1
190,5404,1
190,5253,1
190,5202,1
190,5183,1
190,5181,1
190,5178,1
190,4179,1
190,3886,1
190,777,1
190,574,1
190,487,1
190,478,1
190,433,1
190,415,1
190,372,1
190,371,1
190,355,1
190,282,1
190,261,1
190,253,1
190,191,1
190,79,1
190,55,1
190,21,1
190,2,1
164,1291,1
164,861,1
164,346,1
164,340,1
164,334,1
164,261,1
164,161,1
164,2,1
7425,195,1
7232,7633,1
7232,7229,1
330,482,1
330,346,1
330,90,1
330,59,1
5623,5972,1
5623,4049,1
5623,1321,1
5623,407,1
7270,7275,1
5380,5073,1
5380,4914,1
5380,777,1
5339,6540,1
5339,2,1
5224,7282,1
5224,6739,1
5224,5216,1
5224,2,1
2546,3973,1
2546,3465,1
2546,3137,1
2546,3114,1
2546,2625,1
2546,2545,1
2546,1581,1
2546,2,1
514,7391,1
514,6684,1
514,346,1
455,777,1
455,649,1
455,473,1
455,456,1
455,446,1
455,341,1
455,50,1
455,2,1
6010,6984,1
6624,195,1
5901,6276,1
5901,5285,1
5901,2,1
4599,5765,1
4599,5436,1
4599,1321,1
4599,2,1
3871,4209,1
3871,4011,1
3871,3971,1
3871,3924,1
3871,3908,1
3871,3869,1
3871,3868,1
3871,3783,1
3871,3760,1
3871,3742,1
3871,3056,1
3871,2027,1
3871,2020,1
3871,1889,1
3871,1678,1
3871,1621,1
3871,1330,1
3871,1295,1
3871,1291,1
3871,1085,1
3871,729,1
3871,357,1
3871,346,1
3871,243,1
3871,196,1
3871,161,1
3871,33,1
3871,2,1
3750,6345,1
3750,3742,1
3750,2877,1
3750,1561,1
3750,777,1
3750,740,1
3750,619,1
3750,243,1
3750,196,1
3750,2,1
3740,6261,1
3740,777,1
3740,619,1
3740,196,1
3665,614,1
3665,196,1
3287,7785,1
3287,5993,1
3287,5307,1
3287,1678,1
3287,346,1
3287,196,1
3287,195,1
3287,102,1
3287,92,1
3287,24,1
3213,5781,1
3213,3634,1
3213,3232,1
3213,2979,1
3213,2977,1
3213,2712,1
3213,1678,1
3213,619,1
3213,196,1
3183,7931,1
3183,5946,1
3183,4964,1
3183,777,1
3183,196,1
3121,3161,1
3121,2977,1
3121,777,1
3121,619,1
3121,196,1
3121,59,1
3121,2,1
3029,5307,1
3029,2490,1
3029,1476,1
3029,777,1
3029,196,1
2930,5981,1
2930,5966,1
2930,3388,1
2930,3207,1
2930,3159,1
2930,3137,1
2930,3056,1
2930,3039,1
2930,3027,1
2930,3025,1
2930,2979,1
2930,2905,1
2930,2498,1
2930,1678,1
2930,1621,1
2930,346,1
2930,196,1
2756,7979,1
2756,4348,1
2756,4209,1
2756,4093,1
2756,3971,1
2756,3924,1
2756,3908,1
2756,3868,1
2756,3720,1
2756,3652,1
2756,3606,1
2756,3429,1
2756,3389,1
2756,3296,1
2756,3173,1
2756,3143,1
2756,2929,1
2756,2905,1
2756,2610,1
2756,2581,1
2756,2548,1
2756,2464,1
2756,2455,1
2756,2329,1
2756,2058,1
2756,1968,1
2756,1851,1
2756,1678,1
2756,1669,1
2756,1621,1
2756,1581,1
2756,1476,1
2756,1415,1
2756,1383,1
2756,1360,1
2756,1295,1
2756,1291,1
2756,1055,1
2756,976,1
2756,777,1
2756,669,1
2756,532,1
2756,357,1
2756,301,1
2756,243,1
2756,196,1
2756,195,1
2756,102,1
2756,100,1
2756,92,1
2756,59,1
2756,21,1
2756,2,1
2455,6059,1
2455,2756,1
2455,1768,1
2455,1583,1
2455,196,1
2377,7509,1
2377,6157,1
2377,5451,1
2377,3687,1
2377,3633,1
2377,3249,1
2377,2625,1
2377,1378,1
2377,669,1
2377,196,1
2333,6539,1
2333,6173,1
2333,3114,1
2333,1622,1
2333,777,1
2333,346,1
2333,196,1
2333,59,1
2329,2756,1
2329,777,1
2329,196,1
1891,5156,1
1891,1650,1
1891,346,1
1891,196,1
1785,6495,1
1785,5307,1
1785,3137,1
1785,2979,1
1785,2712,1
1785,2706,1
1785,2433,1
1785,2280,1
1785,1795,1
1785,1392,1
1785,915,1
1785,619,1
1785,196,1
1785,2,1
1715,6469,1
1715,5436,1
1715,1246,1
1715,599,1
1715,196,1
1677,5623,1
1677,5570,1
1677,777,1
1677,196,1
1677,2,1
1466,5702,1
1466,4173,1
1466,196,1
1466,195,1
1459,1561,1
1459,1488,1
1459,1484,1
1459,1473,1
1459,1455,1
1459,1420,1
1459,1383,1
1459,1229,1
1459,1181,1
1459,777,1
1459,196,1
1459,102,1
1452,7381,1
1452,6010,1
1452,5307,1
1452,5175,1
1452,3481,1
1452,2977,1
1452,2911,1
1452,2625,1
1452,2475,1
1452,2233,1
1452,1957,1
1452,1795,1
1452,777,1
1452,238,1
1452,196,1
1135,777,1
1135,243,1
1135,196,1
1135,2,1
1105,5571,1
1105,196,1
1105,2,1
1103,6261,1
1103,5307,1
1103,1106,1
1103,777,1
1103,196,1
1060,8298,1
1060,5307,1
1060,777,1
1060,353,1
1060,238,1
1060,196,1
1060,2,1
889,8093,1
889,7661,1
889,717,1
889,619,1
889,532,1
889,243,1
889,196,1
889,195,1
889,111,1
889,102,1
889,79,1
889,2,1
795,5623,1
795,351,1
795,196,1
795,122,1
754,5051,1
754,4073,1
754,4041,1
754,3783,1
754,2977,1
754,2763,1
754,1552,1
754,777,1
754,715,1
754,619,1
754,584,1
754,397,1
754,243,1
754,238,1
754,196,1
754,183,1
754,138,1
754,102,1
754,92,1
754,79,1
754,59,1
754,36,1
754,32,1
754,2,1
740,5866,1
740,5307,1
740,4420,1
740,3750,1
740,3387,1
740,3173,1
740,2758,1
740,2727,1
740,2609,1
740,2020,1
740,1472,1
740,1312,1
740,1243,1
740,1013,1
740,926,1
740,907,1
740,729,1
740,619,1
740,584,1
740,397,1
740,357,1
740,243,1
740,196,1
740,194,1
740,2,1
717,5993,1
717,5307,1
717,917,1
717,889,1
717,777,1
717,657,1
717,196,1
670,673,1
670,649,1
670,619,1
670,582,1
670,556,1
670,196,1
670,128,1
670,2,1
612,5981,1
612,420,1
612,196,1
612,24,1
599,7173,1
599,5307,1
599,2464,1
599,2433,1
599,2020,1
599,1715,1
599,1579,1
599,1521,1
599,487,1
599,196,1
599,195,1
599,102,1
599,59,1
599,24,1
599,2,1
533,5098,1
533,336,1
533,196,1
533,6,1
522,5566,1
522,2285,1
522,2020,1
522,1312,1
522,1056,1
522,777,1
522,243,1
522,196,1
522,2,1
450,5981,1
450,676,1
450,474,1
450,452,1
450,391,1
450,346,1
450,196,1
295,777,1
295,346,1
295,253,1
295,196,1
295,24,1
295,2,1
248,8226,1
248,5623,1
248,777,1
248,478,1
248,196,1
248,195,1
248,107,1
248,92,1
248,79,1
248,75,1
248,2,1
232,6744,1
232,6284,1
232,583,1
232,574,1
232,196,1
232,157,1
232,152,1
232,107,1
232,102,1
232,79,1
232,41,1
232,32,1
232,22,1
232,16,1
232,2,1
171,8013,1
171,6528,1
171,4108,1
171,3387,1
171,2978,1
171,2653,1
171,2020,1
171,1484,1
171,1453,1
171,1243,1
171,929,1
171,907,1
171,773,1
171,351,1
171,346,1
171,334,1
171,238,1
171,201,1
171,196,1
171,151,1
171,142,1
171,55,1
171,50,1
171,40,1
171,33,1
171,2,1
6007,2,1
5052,7229,1
5052,5388,1
5052,2,1
4900,5570,1
4900,5425,1
4900,5202,1
4900,5073,1
4900,2020,1
4900,195,1
4900,102,1
4900,55,1
4900,39,1
4900,2,1
4547,6528,1
4547,619,1
4547,55,1
4108,5570,1
4108,5307,1
4108,3946,1
4108,3409,1
4108,2709,1
4108,2653,1
4108,2610,1
4108,1329,1
4108,1292,1
4108,777,1
4108,435,1
4108,344,1
4108,251,1
4108,243,1
4108,172,1
4108,171,1
4108,150,1
4108,59,1
4108,55,1
4108,36,1
4108,24,1
4108,7,1
4108,2,1
614,7402,1
614,3665,1
614,3607,1
614,2877,1
614,2606,1
614,1779,1
614,1462,1
614,1125,1
614,918,1
614,532,1
614,243,1
614,55,1
172,6261,1
172,4108,1
172,3150,1
172,3149,1
172,1579,1
172,1369,1
172,1243,1
172,656,1
172,619,1
172,496,1
172,346,1
172,215,1
172,195,1
172,175,1
172,128,1
172,59,1
172,55,1
172,2,1
150,6637,1
150,4108,1
150,1392,1
150,1295,1
150,1085,1
150,692,1
150,678,1
150,478,1
150,360,1
150,346,1
150,57,1
150,55,1
150,40,1
150,2,1
124,976,1
124,353,1
124,351,1
124,195,1
124,141,1
124,55,1
124,22,1
369,253,1
310,777,1
310,445,1
310,400,1
310,2,1
155,6218,1
155,5307,1
155,429,1
155,346,1
155,196,1
155,32,1
155,2,1
7374,7633,1
645,5946,1
645,5175,1
645,650,1
645,397,1
645,346,1
645,59,1
645,42,1
645,36,1
645,2,1
6638,7130,1
6638,2,1
3280,32,1
2967,777,1
2967,32,1
2911,7173,1
2911,5307,1
2911,3378,1
2911,3039,1
2911,2380,1
2911,2172,1
2911,2020,1
2911,2008,1
2911,1462,1
2911,1452,1
2911,1360,1
2911,194,1
2911,32,1
2911,24,1
2911,2,1
2433,7633,1
2433,1785,1
2433,1200,1
2433,777,1
2433,599,1
2433,346,1
2433,32,1
1624,7142,1
1624,5855,1
1624,1632,1
1624,916,1
1624,777,1
1624,32,1
1397,6218,1
1397,4173,1
1397,1438,1
1397,1432,1
1397,1295,1
1397,251,1
1397,102,1
1397,89,1
1397,32,1
1397,24,1
1080,669,1
1080,346,1
1080,32,1
832,6387,1
832,5013,1
832,4173,1
832,346,1
832,195,1
832,32,1
357,3871,1
357,3783,1
357,3613,1
357,2756,1
357,2413,1
357,2410,1
357,2156,1
357,1717,1
357,1679,1
357,1604,1
357,1521,1
357,1462,1
357,1312,1
357,1246,1
357,1229,1
357,1187,1
357,740,1
357,532,1
357,400,1
357,346,1
357,339,1
357,90,1
357,89,1
357,32,1
357,7,1
357,2,1
144,5307,1
144,3675,1
144,777,1
144,346,1
144,316,1
144,157,1
144,94,1
144,32,1
144,22,1
5014,6591,1
5014,6488,1
5014,6450,1
5014,5670,1
5014,5187,1
5014,5073,1
5014,420,1
5014,2,1
141,6572,1
141,5307,1
141,5214,1
141,484,1
141,156,1
141,124,1
141,120,1
141,79,1
141,59,1
141,47,1
141,2,1
6426,7118,1
6426,6495,1
6426,2,1
4891,6438,1
4891,6351,1
4891,6250,1
4891,5425,1
4891,5055,1
4891,2,1
3971,5307,1
3971,3973,1
3971,3871,1
3971,3569,1
3971,2905,1
3971,2877,1
3971,2756,1
3971,1476,1
3971,1155,1
3971,243,1
3971,2,1
3865,6678,1
3347,8183,1
3347,6398,1
3347,5388,1
3347,4964,1
3347,777,1
2978,3353,1
2978,3046,1
2978,2979,1
2978,2977,1
2978,1243,1
2978,777,1
2978,397,1
2978,371,1
2978,344,1
2978,238,1
2978,171,1
2978,2,1
1472,7637,1
1472,5866,1
1472,2668,1
1472,2178,1
1472,1680,1
1472,1659,1
1472,1301,1
1472,1271,1
1472,1148,1
1472,740,1
1472,344,1
1472,59,1
1455,7352,1
1455,3538,1
1455,2963,1
1455,2730,1
1455,2020,1
1455,1580,1
1455,1553,1
1455,1540,1
1455,1530,1
1455,1527,1
1455,1476,1
1455,1475,1
1455,1473,1
1455,1459,1
1455,1420,1
1455,1378,1
1455,1291,1
1455,2,1
1104,917,1
1104,777,1
1104,679,1
1104,238,1
1104,24,1
1104,2,1
528,777,1
528,346,1
437,6466,1
437,2002,1
437,777,1
393,6333,1
393,5175,1
393,5098,1
393,2027,1
393,453,1
374,3179,1
374,1484,1
374,777,1
374,619,1
374,487,1
374,373,1
374,372,1
374,243,1
2548,6116,1
2548,5388,1
2548,5307,1
2548,3160,1
2548,2756,1
2548,2595,1
2548,1622,1
2548,777,1
2548,382,1
1182,6539,1
1182,5607,1
1182,5429,1
1182,5425,1
1182,4859,1
1182,3437,1
1182,2706,1
1182,1363,1
1182,1312,1
1182,777,1
1182,487,1
1182,397,1
1182,382,1
1034,5175,1
1034,1024,1
1034,777,1
1034,382,1
6173,8056,1
6173,777,1
6112,6108,1
6112,6021,1
6112,4914,1
6112,1155,1
6112,2,1
4659,5781,1
4659,407,1
4641,777,1
4215,6926,1
4215,6434,1
660,5073,1
596,5175,1
596,777,1
596,619,1
6154,8093,1
6154,6157,1
6154,4289,1
6154,2,1
2026,4289,1
2026,777,1
3353,8148,1
3353,2978,1
3353,2977,1
3353,1243,1
3353,407,1
3353,397,1
3353,270,1
3353,92,1
3353,75,1
3353,2,1
1717,6488,1
1717,3576,1
1717,1779,1
1717,777,1
1717,407,1
1717,357,1
268,6488,1
268,1130,1
268,777,1
268,407,1
268,353,1
268,296,1
268,253,1
268,2,1
7791,5386,1
7759,5386,1
6265,7881,1
6265,6269,1
6265,5386,1
6265,4488,1
6262,6272,1
6262,5386,1
6262,976,1
6262,2,1
5996,8183,1
5996,7420,1
5996,6284,1
5996,6261,1
5996,6186,1
5996,5386,1
5996,2,1
5551,5386,1
5170,5386,1
5170,5253,1
5187,5307,1
5187,5178,1
5187,5157,1
5187,5143,1
5187,5073,1
5187,5056,1
5187,4987,1
5187,4934,1
5187,195,1
5187,2,1
7442,8002,1
3797,7785,1
3797,777,1
4443,5309,1
4443,2,1
1291,8183,1
1291,8013,1
1291,6272,1
1291,5212,1
1291,5157,1
1291,4481,1
1291,4058,1
1291,3938,1
1291,3871,1
1291,3794,1
1291,3790,1
1291,3783,1
1291,3778,1
1291,3714,1
1291,3389,1
1291,3357,1
1291,3311,1
1291,3299,1
1291,3288,1
1291,3248,1
1291,3160,1
1291,3114,1
1291,3002,1
1291,2977,1
1291,2905,1
1291,2756,1
1291,2430,1
1291,2322,1
1291,2239,1
1291,2197,1
1291,1622,1
1291,1505,1
1291,1503,1
1291,1488,1
1291,1484,1
1291,1455,1
1291,1321,1
1291,1312,1
1291,1243,1
1291,777,1
1291,164,1
1291,2,1
5993,6018,1
5993,926,1
5993,2,1
6387,3114,1
6387,2,1
6250,4403,1
6250,2,1
3230,3326,1
3230,3099,1
3230,2977,1
3230,2812,1
3230,2305,1
3230,2004,1
3230,1270,1
948,6276,1
948,5137,1
948,353,1
7587,7984,1
7587,7669,1
7587,7633,1
7587,2,1
5946,6343,1
5946,5633,1
5946,4173,1
5946,610,1
5946,2,1
6852,6973,1
6204,6186,1
6204,777,1
6275,8115,1
6275,4672,1
6275,2847,1
6275,1262,1
6275,353,1
5309,8183,1
5309,4443,1
4418,6469,1
4418,5527,1
4418,4434,1
4418,777,1
4418,195,1
1726,6204,1
1726,5307,1
1726,4121,1
1726,3935,1
1726,3604,1
1726,2977,1
1726,2597,1
1726,1634,1
1726,2,1
5286,2,1
3680,3990,1
3680,2374,1
3680,777,1
2127,6469,1
2127,5307,1
2127,4309,1
2127,3990,1
2127,3972,1
2127,2977,1
2127,2841,1
2127,1415,1
2127,1295,1
5436,5566,1
5436,4599,1
5436,4449,1
5436,2,1
5413,2,1
238,6554,1
238,5629,1
238,5562,1
238,4310,1
238,3926,1
238,3696,1
238,3387,1
238,2979,1
238,2978,1
238,2905,1
