1735,5307
1735,3736
1735,3640
1735,3538
1735,3244
1735,3114
1735,2963
1735,2668
1735,2236
1735,2020
1735,1968
1735,1475
1735,942
1735,89
1250,6973
1250,6469
1250,5307
3,6718
3,6435
3,6086
3,6032
3,5663
3,5503
3,5284
3,5253
3,5181
3,5013
3,4964
3,4755
3,4671
3,4515
3,3056
3,2905
3,2895
3,2712
3,2611
3,1428
3,1420
3,1292
3,1268
3,983
3,701
3,619
3,525
3,478
3,474
3,401
3,397
3,346
3,278
3,253
3,195
3,128
3,112
3,111
3,106
3,102
3,92
3,90
3,89
3,81
3,79
3,75
3,69
3,68
3,64
3,61
3,59
3,58
3,57
3,55
3,52
3,50
3,47
3,45
3,43
3,41
3,40
3,39
3,36
3,33
3,32
3,28
3,26
3,22
3,21
3,20
3,16
3,10
3,8
3,7
3,5
3,2
8578,8572
8578,1321
8578,2
5284,8577
5284,5722
5284,5572
5284,5566
5284,5386
5284,5216
5284,1321
5284,777
5284,2
4976,2002
4976,777
4859,8479
4859,8451
4859,8373
4859,8372
4859,8370
4859,8357
4859,8341
4859,8330
4859,8329
4859,8325
4859,8301
4859,7991
4859,7846
4859,6888
4859,6591
4859,6411
4859,5722
4859,5659
4859,5216
4859,5174
4859,5073
4859,5060
4859,4710
4859,420
4859,346
4859,24
4859,22
4859,2
8573,8572
8573,5629
8573,5176
8573,4528
8573,530
8573,401
8573,2
8236,8180
8220,8180
5003,7282
5003,6778
5003,6495
5003,5202
5003,1321
767,5420
767,3164
767,3046
767,3017
767,1924
767,1787
767,1505
767,1439
767,1438
767,1370
767,1292
767,1243
767,850
767,619
767,346
767,206
767,183
767,100
767,24
767,2
592,8483
592,8301
592,5175
592,5073
592,4060
592,1743
592,1684
592,1243
592,861
592,79
592,2
577,5981
577,5154
577,4984
577,4179
577,2020
577,1295
577,1243
577,243
577,2
8524,8522
8524,8520
8524,8515
8524,8388
8524,8301
8524,4964
8524,1947
8522,8520
8522,8515
8522,8388
8522,8301
8522,4964
8522,1947
8520,8515
8520,8388
8520,8301
8520,4964
8520,1947
8515,8301
8515,4964
8388,2
7375,8013
5040,8183
5040,7269
5040,5175
5040,346
4964,8531
4964,8530
4964,8528
4964,8527
4964,8526
4964,8524
4964,8522
4964,8520
4964,8518
4964,8515
4964,8486
4964,8330
4964,8325
4964,8309
4964,8308
4964,7173
4964,6637
4964,5904
4964,5896
4964,5782
4964,5770
4964,5699
4964,5670
4964,5566
4964,4984
4964,4969
4964,3245
4964,3164
4964,3
4964,2
3612,6027
3612,3675
3612,777
2826,5919
2826,1493
2826,1192
2435,5175
2435,346
1947,6617
1947,5307
1947,5202
1947,2897
1947,1989
1947,346
1947,195
1947,2
8504,2895
8504,1136
8504,2
1136,8585
1136,6261
1136,777
1136,734
1136,532
346,8482
346,8413
346,8115
346,8071
346,7679
346,7088
346,6956
346,6360
346,6226
346,5943
346,5659
346,5608
346,5425
346,5399
346,5202
346,5157
346,5087
346,5073
346,5056
346,5049
346,4987
346,4984
346,4942
346,4934
346,4914
346,4859
346,4833
346,4459
346,4289
346,4234
346,4153
346,4107
346,4060
346,4049
346,4045
346,3960
346,3938
346,3926
346,3869
346,3585
346,3569
346,3538
346,3475
346,3114
346,3017
346,2977
346,2968
346,2944
346,2905
346,2877
346,2374
346,2303
346,1957
346,1947
346,1765
346,1720
346,1678
346,1634
346,1506
346,1342
346,1321
346,1292
346,1287
346,1185
346,1155
346,1097
346,830
346,767
346,720
346,706
346,676
346,619
346,610
346,580
346,532
346,487
346,435
346,425
346,420
346,419
346,417
346,413
346,410
346,409
346,400
346,397
346,372
346,362
346,355
346,351
346,344
346,343
346,336
346,278
346,270
346,253
346,251
346,243
346,196
346,195
24,5687
24,5480
24,5293
24,5202
24,5175
24,5100
24,5073
24,4045
24,3767
24,1765
24,1462
24,1321
24,777
24,346
24,195
24,158
24,157
24,112
24,109
24,60
24,59
24,47
24,3
24,2
3767,8491
3767,5073
3767,4993
3767,3538
3767,777
3767,346
3767,24
3767,2
8569,8449
8569,7617
8569,6646
8569,6459
8569,5042
8569,4865
8569,4471
8569,4369
8569,4230
8569,3935
8569,3767
8569,3256
8569,925
8569,915
8569,222
8569,27
8567,8301
8567,777
8567,2
8485,2
8468,8465
8468,4080
8212,8449
8212,2
7663,8298
7663,7809
6440,777
6052,353
6052,2
5726,2
4369,5855
4369,5570
4369,5285
4080,777
4080,120
2938,6739
2938,3407
2938,3015
2938,1768
2938,1755
2938,2
2406,777
1393,5570
1307,7225
1307,6276
1307,5461
1307,1957
1307,2
1173,5699
947,7229
947,6547
517,59
420,8636
420,6714
420,6607
420,6429
420,6413
420,5936
420,5307
420,5177
420,5013
420,4987
420,4859
420,4289
420,2977
420,2668
420,1287
420,1015
420,777
420,426
420,422
420,397
420,362
420,358
420,346
420,341
420,279
420,243
420,196
420,195
420,36
420,7
420,2
265,5404
265,5298
265,701
265,555
265,370
265,301
265,224
265,195
265,79
265,2
261,6544
261,5779
261,5202
261,5198
261,535
261,474
261,433
261,430
261,282
261,253
261,224
261,196
261,190
261,164
261,100
261,89
261,68
261,57
261,55
261,47
261,21
261,7
261,5
261,2
255,4964
255,777
255,558
255,400
255,346
255,224
255,2
241,7425
241,7232
241,6544
241,5198
241,777
241,420
241,346
241,330
241,224
241,79
241,59
241,2
229,5623
229,2027
229,400
229,346
229,301
229,224
229,102
229,36
229,2
224,7270
224,6360
224,5380
224,5339
224,5298
224,5224
224,2546
224,777
224,514
224,455
224,400
224,346
224,330
224,304
224,261
224,229
224,196
224,55
224,43
224,42
224,32
224,2
212,6010
212,777
212,346
212,224
212,55
212,24
196,7808
196,7181
196,6624
196,6539
196,5901
196,4599
196,3938
196,3871
196,3825
196,3804
196,3750
196,3740
196,3665
196,3606
196,3287
196,3213
196,3183
196,3121
196,3029
196,2930
196,2825
196,2756
196,2455
196,2377
196,2333
196,2329
196,1891
196,1785
196,1715
196,1701
196,1677
196,1466
196,1459
196,1452
196,1420
196,1321
196,1135
196,1105
196,1103
196,1060
196,986
196,889
196,795
196,754
196,740
196,717
196,670
196,612
196,599
196,577
196,533
196,532
196,522
196,450
196,420
196,353
196,346
196,295
196,261
196,248
196,232
196,224
196,171
196,79
196,21
196,2
55,6007
55,5202
55,5157
55,5052
55,4900
55,4547
55,4108
55,3938
55,2968
55,2905
55,2877
55,2374
55,1506
55,1292
55,777
55,676
55,614
55,532
55,474
55,435
55,397
55,346
55,282
55,270
55,261
55,253
55,251
55,243
55,224
55,190
55,172
55,171
55,150
55,128
55,124
55,92
55,89
55,79
55,61
55,59
55,36
55,3
55,2
43,777
43,407
43,369
43,310
43,293
43,224
43,155
43,109
43,3
43,2
42,7374
42,777
42,645
42,487
42,474
42,445
42,346
42,224
42,195
42,79
42,61
42,47
42,2
32,6638
32,6480
32,6215
32,6007
32,5388
32,3295
32,3280
32,2967
32,2911
32,2433
32,2020
32,1624
32,1397
32,1080
32,983
32,832
32,754
32,432
32,397
32,357
32,232
32,224
32,195
32,155
32,144
32,112
32,57
32,41
32,21
32,3
32,2
17,5014
17,224
17,141
17,3
17,2
1,8256
1,8141
1,8026
1,6426
1,4900
1,4891
1,3971
1,3865
1,3538
1,3347
1,2978
1,2905
1,2712
1,1634
1,1472
1,1455
1,1420
1,1321
1,1104
1,983
1,850
1,777
1,720
1,532
1,528
1,487
1,437
1,432
1,426
1,400
1,393
1,374
1,273
1,251
1,195
1,171
1,155
1,79
1,61
1,3
1,2
382,5307
382,3027
382,2977
382,2548
382,2020
382,1182
382,1034
382,676
382,619
382,487
382,474
382,389
8473,8449
8472,8309
8472,8256
8471,8470
8471,8469
8471,8464
8471,8449
8471,8301
8471,8256
8471,5174
8471,407
8471,346
8471,2
8471,1
5659,8015
5659,7669
5659,7298
5659,6627
5659,6173
5659,6112
5659,4859
5659,4659
5659,4641
5659,4215
5659,3139
5659,777
5659,660
5659,596
5659,536
5659,410
5659,353
5659,2
5174,6440
5174,5178
5174,4859
5174,777
5174,2
4289,6154
4289,5936
4289,2026
4289,420
4289,346
4289,2
407,5307
407,3353
407,2002
407,1717
407,1292
407,484
407,435
407,413
407,268
407,195
407,47
407,2
8469,8471
8469,8449
8205,8180
5386,8465
5386,8461
5386,8301
5386,7791
5386,7759
5386,7381
5386,6269
5386,6265
5386,6262
5386,5996
5386,5981
5386,5893
5386,5566
5386,5551
5386,5284
5386,5202
5386,5181
5386,5170
5386,777
5386,2
4987,6739
4987,6547
4987,5187
4987,5073
4987,5056
4987,4179
4987,777
4987,420
4987,346
4987,195
4987,2
2895,7442
2895,346
2895,3
2895,2
8442,8419
8442,8301
8442,3797
8442,592
8442,2
8438,8301
8438,592
8438,2
7809,8013
5584,2
5012,7402
5012,6937
5012,6637
5012,5570
5012,4443
4653,7512
4653,6311
4653,6261
4653,6112
4653,6065
4653,5425
4653,346
3311,1291
3311,777
3311,407
3112,3114
3112,777
2959,2002
2959,777
2959,346
2344,5993
2323,777
2323,346
2305,6572
2305,6387
2305,6250
2305,5013
2305,3230
1282,6215
1282,2
7917,4173
7749,8181
7749,8143
7718,948
7633,7587
7633,7232
7627,7760
6922,2
6371,2
6148,5946
6084,7259
6084,5060
6083,8013
6083,4964
6047,777
6017,353
5986,777
5709,2
5246,6852
5246,6204
5246,5566
5246,915
5246,777
5246,24
5246,2
5198,5307
5198,5201
5134,5307
5134,4964
5134,420
5134,2
5119,5100
5119,777
4872,777
4872,353
4872,2
4855,6275
4855,5309
4855,777
4855,346
4848,5198
4848,619
4633,2002
4633,777
4633,2
4456,5781
4456,5307
4434,6276
4434,4418
4259,7509
4259,777
4121,1726
4121,619
4109,777
4102,5631
4102,5286
4089,5722
4079,6493
4079,777
4079,346
4079,2
3990,6469
3990,3680
3990,2127
3990,777
3696,6351
3696,5436
3696,5413
3696,5307
3696,777
3696,238
3696,59
3696,24
3696,21
3678,5307
3678,3428
3678,3206
3678,2172
3678,1724
3655,353
3486,7931
3422,777
3422,407
3422,346
3382,6779
3382,777
3223,7796
3223,6959
3223,6739
3223,6133
3223,5901
3223,5109
3223,3675
3223,777
3119,5451
3119,5013
3119,2
3062,2979
3062,353
3062,346
3062,2
2928,777
2928,346
2888,5013
2888,2812
2888,777
2833,5187
2833,3886
2833,3790
2833,3114
2833,2977
2833,2945
2833,2172
2833,473
2833,175
2833,2
2691,5936
2691,777
2586,346
2545,6250
2545,6218
2545,5175
2545,2668
2545,2546
2545,777
2545,2
2445,5175
2443,5286
2443,1768
2443,1589
2443,777
2443,657
2443,346
2391,6771
2391,346
2331,5198
2331,2002
2331,777
2331,346
2310,6739
2310,5175
2310,407
2179,5620
2179,3017
2179,777
2124,6056
2124,5855
2124,5175
1949,5175
1946,6222
1940,1383
1940,1295
1940,346
1931,346
1845,7479
1845,4173
1716,7047
1716,6739
1716,5566
1716,5092
1716,2964
1716,1795
1716,1678
1716,777
1631,487
1500,5013
1317,5098
1246,6488
1246,5014
1246,2964
1246,1859
1246,1715
1246,1634
1246,1315
1246,777
1246,357
1246,346
1158,6921
1158,6150
6572,2
6016,6186
6016,2
1941,777
5216,6860
5216,5597
5216,5566
5216,5414
5216,5407
5216,5341
5216,5331
5216,5257
5216,5253
5216,5217
5216,5202
5216,5181
5216,4803
5216,3675
5216,777
5216,2
4569,777
4569,407
4032,5425
4032,5175
4032,777
2965,1305
2160,5375
2160,5228
2160,777
2160,346
2521,777
726,6735
726,6276
726,6186
5364,5420
5364,5307
5364,5177
5364,777
1321,8577
1321,8449
1321,8445
1321,8428
1321,8229
1321,8204
1321,8086
1321,7904
1321,7736
1321,7690
1321,7241
1321,7017
1321,6942
1321,6853
1321,6820
1321,6812
1321,6790
1321,6770
1321,6711
1321,6549
1321,6269
1321,6192
1321,6144
1321,5676
1321,5653
1321,5623
1321,5534
1321,5284
1321,5268
1321,5248
1321,5194
1321,5120
1321,4898
1321,4889
1321,4754
1321,4683
1321,4599
1321,4548
1321,4457
1321,4167
1321,4165
1321,4142
1321,3858
1321,3689
1321,3648
1321,3538
1321,3187
1321,3113
1321,3107
1321,2963
1321,2816
1321,2786
1321,2727
1321,2488
1321,2449
1321,2374
1321,2368
1321,2207
1321,2143
1321,1867
1321,1865
1321,1851
1321,1840
1321,1823
1321,1777
1321,1770
1321,1735
1321,1656
1321,1425
1321,1378
1321,1352
1321,1324
1321,1320
1321,1314
1321,1291
1321,1278
1321,1270
1321,1252
1321,1243
1321,1098
1321,977
1321,966
1321,960
1321,777
1321,740
1321,730
1321,599
1321,583
1321,534
1321,435
1321,346
1321,243
1321,196
1321,183
1321,120
1321,92
1321,24
1321,2
175,8649
175,5451
175,5156
175,2833
175,1484
175,1271
175,1243
175,507
175,397
175,253
175,195
175,172
175,59
175,2
59,7934
59,7871
59,7532
59,6496
59,5230
59,4975
59,4234
59,4108
59,3933
59,3752
59,3650
59,3330
59,3121
59,3072
59,2977
59,2968
59,2938
59,2910
59,2817
59,2796
59,2756
59,2536
59,2533
59,2333
59,2225
59,2041
59,1859
59,1576
59,1513
59,1472
59,1415
59,1396
59,1392
59,1301
59,1262
59,1160
59,983
59,949
59,918
59,777
59,754
59,713
59,712
59,701
59,677
59,669
59,619
59,599
59,487
59,486
59,388
59,383
59,371
59,346
59,341
59,328
59,296
59,243
59,202
59,183
59,175
59,172
59,161
59,142
59,141
59,128
59,122
59,120
59,102
59,92
59,89
59,79
59,75
59,69
59,68
59,61
59,57
59,55
59,3
59,2
5802,777
3409,6599
3409,6466
3409,4345
3409,4108
3409,4064
3409,2004
3409,1517
3108,6441
3108,6325
3108,5307
3108,4289
3108,777
3108,435
2914,5368
2914,777
1846,7200
1846,6540
1846,6343
1846,6155
1846,5420
1846,4173
1678,6216
1678,6073
1678,5307
1678,5198
1678,5157
1678,4772
1678,4563
1678,4510
1678,4481
1678,4376
1678,3966
1678,3938
1678,3935
1678,3907
1678,3906
1678,3871
1678,3844
1678,3764
1678,3640
1678,3606
1678,3544
1678,3443
1678,3376
1678,3287
1678,3248
1678,3213
1678,3206
1678,3137
1678,3114
1678,3017
1678,3008
1678,2977
1678,2968
1678,2930
1678,2905
1678,2822
1678,2756
1678,2712
1678,2668
1678,2595
1678,2539
1678,2500
1678,2479
1678,2374
1678,2358
1678,2223
1678,2213
1678,2020
1678,2004
1678,1977
1678,1844
1678,1818
1678,1755
1678,1716
1678,1692
1678,1622
1678,1505
1678,777
1678,729
1678,346
1678,2
8358,8301
8358,2895
8358,195
8358,2
195,8099
195,7425
195,7013
195,6624
195,6506
195,6477
195,6269
195,6259
195,5980
195,5932
195,5578
195,5503
195,5412
195,5404
195,5388
195,5307
195,5217
195,5214
195,5202
195,5187
195,5181
195,5087
195,4987
195,4934
195,4900
195,4662
195,4541
195,4485
195,4481
195,4419
195,4418
195,4376
195,3938
195,3897
195,3760
195,3551
195,3287
195,3060
195,3008
195,2968
195,2944
195,2756
195,2712
195,2646
195,2610
195,2564
195,2378
195,2271
195,1947
195,1663
195,1622
195,1608
195,1505
195,1176
195,1148
195,1125
195,1106
195,1024
195,983
195,938
195,926
195,889
195,884
195,850
195,832
195,630
195,628
195,599
195,584
195,582
195,532
195,456
195,435
195,420
195,407
195,386
195,346
195,331
195,287
195,286
195,282
195,278
195,251
195,248
195,243
195,175
195,172
195,161
195,151
195,128
195,124
195,120
195,100
195,92
195,90
195,89
195,81
195,79
195,69
195,68
5769,4859
5769,2589
5769,2
447,6333
447,5307
447,471
447,445
447,2
777,6443
777,6360
777,6204
777,6045
777,5981
777,5824
777,5638
777,5597
777,5503
777,5450
777,5416
777,5406
777,5395
777,5386
777,5364
777,5354
777,5305
777,5284
777,5225
777,5177
777,5174
777,5156
777,5073
777,5045
777,4992
777,4987
777,4914
777,4902
777,4755
777,4669
777,4666
777,4650
777,4572
777,4449
777,4411
777,4383
777,4234
777,4173
777,4108
777,3960
777,3675
777,3335
777,3325
777,3274
777,3137
777,3017
777,2963
777,2905
777,2847
777,2352
777,2027
777,1844
777,1589
777,1583
777,1495
777,1321
777,1215
777,1182
777,1155
